NAME,ORIGIN,RACE,AGE,2021,2022,2023
Texas,1,3,44,2744,2799,2814
Texas,1,3,45,2544,2737,2765
Texas,1,3,46,2551,2517,2720
Texas,1,3,47,2507,2597,2568
Texas,1,3,48,2537,2547,2634
Texas,1,3,49,2627,2476,2464
Texas,1,3,50,2901,2707,2528
Texas,1,3,51,2801,2869,2692
Texas,1,3,52,2653,2807,2874
Texas,1,3,53,2569,2703,2860
Texas,1,3,54,2524,2562,2674
Texas,1,3,55,2597,2553,2584
Texas,1,3,56,2745,2544,2533
Texas,1,3,57,2935,2768,2550
Texas,1,3,58,3025,2958,2768
Texas,1,3,59,2970,3007,2934
Texas,1,3,60,2980,2983,3016
Texas,1,3,61,2912,2955,2952
Texas,1,3,62,2840,2922,2974
Texas,1,3,63,2851,2817,2878
Texas,1,3,64,2938,2931,2910
Texas,1,3,65,2719,2910,2874
Texas,1,3,66,2610,2729,2907
Texas,1,3,67,2470,2608,2725
Texas,1,3,68,2339,2444,2603
Texas,1,3,69,2268,2365,2490
Texas,1,3,70,2101,2178,2265
Texas,1,3,71,2046,2132,2179
Texas,1,3,72,1976,2037,2113
Texas,1,3,73,1948,2010,2082
Texas,1,3,74,1996,1924,1988
Texas,1,3,75,1413,1981,1906
Texas,1,3,76,1322,1371,1939
Texas,1,3,77,1287,1359,1407
Texas,1,3,78,1221,1237,1295
Texas,1,3,79,1052,1223,1243
Texas,1,3,80,920,1031,1205
Texas,1,3,81,856,916,1020
Texas,1,3,82,719,842,891
Texas,1,3,83,693,734,863
Texas,1,3,84,605,667,698
Texas,1,3,85,3653,4135,4693
Texas,1,4,0,19214,20830,21281
Texas,1,4,1,21590,21245,22977
Texas,1,4,2,23052,23593,23167
Texas,1,4,3,24831,24652,25364
Texas,1,4,4,26415,26418,26371
Texas,1,4,5,26350,27788,27891
Texas,1,4,6,26954,27818,29362
Texas,1,4,7,26272,28084,28977
Texas,1,4,8,26399,27516,29413
Texas,1,4,9,25395,27432,28541
Texas,1,4,10,24944,26470,28512
Texas,1,4,11,24894,25863,27340
Texas,1,4,12,24534,25858,26774
Texas,1,4,13,25135,25226,26624
Texas,1,4,14,24105,25892,25968
Texas,1,4,15,23696,24926,26780
Texas,1,4,16,23809,24274,25380
Texas,1,4,17,23625,24270,24727
Texas,1,4,18,22151,22424,22941
Texas,1,4,19,20417,21064,21915
Texas,1,4,20,20846,20534,21966
Texas,1,4,21,20119,21566,21664
Texas,1,4,22,20229,21887,23765
Texas,1,4,23,21794,22280,24347
Texas,1,4,24,23334,23514,24282
Texas,1,4,25,24299,25165,25682
Texas,1,4,26,25007,26250,27388
Texas,1,4,27,25706,26828,28152
Texas,1,4,28,26554,27893,29053
Texas,1,4,29,27604,29100,30639
Texas,1,4,30,28980,30455,32307
Texas,1,4,31,29545,31537,33425
Texas,1,4,32,30608,32051,34482
Texas,1,4,33,30741,32862,34714
Texas,1,4,34,31113,32930,35493
Texas,1,4,35,31393,33425,35422
Texas,1,4,36,31711,33745,36231
Texas,1,4,37,31941,33750,35933
Texas,1,4,38,32104,33903,35925
Texas,1,4,39,31603,33943,35921
Texas,1,4,40,30440,33233,35752
Texas,1,4,41,30102,31962,35123
Texas,1,4,42,29186,31432,33435
Texas,1,4,43,28024,30285,32528
Texas,1,4,44,27793,29248,31501
Texas,1,4,45,27557,28640,30080
Texas,1,4,46,27504,28406,29552
Texas,1,4,47,26830,28321,29170
Texas,1,4,48,26495,27384,28888
Texas,1,4,49,26142,27204,28096
Texas,1,4,50,25092,26627,27674
Texas,1,4,51,24000,25549,27088
Texas,1,4,52,22477,24395,26007
Texas,1,4,53,21157,22851,24766
Texas,1,4,54,19251,21639,23365
Texas,1,4,55,18865,19545,21931
Texas,1,4,56,18201,19234,19844
Texas,1,4,57,18148,18468,19468
Texas,1,4,58,17899,18490,18812
Texas,1,4,59,16318,18174,18804
Texas,1,4,60,15680,16592,18574
Texas,1,4,61,15663,15961,16852
Texas,1,4,62,14708,15907,16187
Texas,1,4,63,14773,15003,16157
Texas,1,4,64,14361,15122,15332
Texas,1,4,65,14096,14538,15307
Texas,1,4,66,13429,14293,14770
Texas,1,4,67,12617,13641,14448
Texas,1,4,68,12273,12866,13869
Texas,1,4,69,11666,12273,12888
Texas,1,4,70,11123,11875,12416
Texas,1,4,71,11213,11217,11975
Texas,1,4,72,10054,11278,11235
Texas,1,4,73,9284,10074,11293
Texas,1,4,74,8670,9335,10107
Texas,1,4,75,7166,8646,9276
Texas,1,4,76,6671,7097,8573
Texas,1,4,77,6042,6602,7023
Texas,1,4,78,5529,5981,6545
Texas,1,4,79,5128,5545,5967
Texas,1,4,80,4496,5010,5453
Texas,1,4,81,4042,4409,4946
Texas,1,4,82,3471,3958,4333
Texas,1,4,83,3082,3350,3842
Texas,1,4,84,2730,2989,3298
Texas,1,4,85,13848,15330,17194
Texas,1,5,0,803,889,906
Texas,1,5,1,856,840,930
Texas,1,5,2,856,883,850
Texas,1,5,3,853,909,925
Texas,1,5,4,848,859,909
Texas,1,5,5,872,899,886
Texas,1,5,6,914,937,950
Texas,1,5,7,935,956,959
Texas,1,5,8,906,935,967
Texas,1,5,9,908,969,993
Texas,1,5,10,898,905,974
Texas,1,5,11,894,929,950
Texas,1,5,12,925,959,995
Texas,1,5,13,911,930,971
Texas,1,5,14,881,913,902
Texas,1,5,15,891,955,991
Texas,1,5,16,864,909,955
Texas,1,5,17,842,915,963
Texas,1,5,18,877,907,965
Texas,1,5,19,978,1015,1047
Texas,1,5,20,844,882,923
Texas,1,5,21,818,878,908
Texas,1,5,22,770,805,850
Texas,1,5,23,767,794,850
Texas,1,5,24,850,856,907
Texas,1,5,25,803,817,857
Texas,1,5,26,787,775,794
Texas,1,5,27,860,874,872
Texas,1,5,28,812,866,841
Texas,1,5,29,864,905,935
Texas,1,5,30,934,915,942
Texas,1,5,31,910,954,929
Texas,1,5,32,926,981,1012
Texas,1,5,33,918,947,1022
Texas,1,5,34,841,911,954
Texas,1,5,35,897,911,985
Texas,1,5,36,872,922,941
Texas,1,5,37,826,889,936
Texas,1,5,38,924,872,944
Texas,1,5,39,857,891,845
Texas,1,5,40,822,894,955
Texas,1,5,41,841,868,928
Texas,1,5,42,800,894,906
Texas,1,5,43,767,849,917
Texas,1,5,44,697,725,804
Texas,1,5,45,627,695,709
Texas,1,5,46,647,681,747
Texas,1,5,47,581,643,668
Texas,1,5,48,545,610,659
Texas,1,5,49,573,568,610
Texas,1,5,50,582,583,561
Texas,1,5,51,571,577,576
Texas,1,5,52,533,609,615
Texas,1,5,53,516,532,599
Texas,1,5,54,517,537,546
Texas,1,5,55,465,471,486
Texas,1,5,56,482,514,513
Texas,1,5,57,460,487,525
Texas,1,5,58,505,503,536
Texas,1,5,59,460,476,472
Texas,1,5,60,452,481,501
Texas,1,5,61,426,444,476
Texas,1,5,62,386,411,437
Texas,1,5,63,410,402,435
Texas,1,5,64,405,423,421
Texas,1,5,65,336,364,413
Texas,1,5,66,342,348,378
Texas,1,5,67,291,313,314
Texas,1,5,68,294,347,370
Texas,1,5,69,243,289,340
Texas,1,5,70,249,271,309
Texas,1,5,71,222,225,232
Texas,1,5,72,216,236,231
Texas,1,5,73,200,213,225
Texas,1,5,74,181,206,212
Texas,1,5,75,177,202,231
Texas,1,5,76,180,198,227
Texas,1,5,77,117,130,157
Texas,1,5,78,116,129,152
Texas,1,5,79,97,111,122
Texas,1,5,80,92,88,99
Texas,1,5,81,122,121,113
Texas,1,5,82,93,109,103
Texas,1,5,83,69,88,106
Texas,1,5,84,68,68,82
Texas,1,5,85,372,429,477
Texas,2,1,0,167282,176024,178593
Texas,2,1,1,168595,170173,178480
Texas,2,1,2,172636,171005,172481
Texas,2,1,3,175561,175005,173069
Texas,2,1,4,181326,178103,177375
Texas,2,1,5,188956,183734,180131
Texas,2,1,6,190442,190948,185564
Texas,2,1,7,188856,192367,192644
Texas,2,1,8,186826,190752,194106
Texas,2,1,9,186348,188844,192749
Texas,2,1,10,191456,188150,190587
Texas,2,1,11,198121,193157,189785
Texas,2,1,12,201226,199940,195101
Texas,2,1,13,208142,202898,201567
Texas,2,1,14,205962,209665,204189
Texas,2,1,15,201503,207716,211297
Texas,2,1,16,198308,203497,209593
Texas,2,1,17,196925,200317,205163
Texas,2,1,18,191816,195629,198878
Texas,2,1,19,188677,192175,196818
Texas,2,1,20,187483,189316,194196
Texas,2,1,21,184244,188985,191312
Texas,2,1,22,178390,186882,191793
Texas,2,1,23,174368,180518,189286
Texas,2,1,24,172074,176719,182914
Texas,2,1,25,169981,173796,178305
Texas,2,1,26,169832,172725,176468
Texas,2,1,27,171239,172248,174968
Texas,2,1,28,171986,173332,174232
Texas,2,1,29,173305,174135,175339
Texas,2,1,30,169442,175355,176193
Texas,2,1,31,167524,171564,177497
Texas,2,1,32,161019,169313,173540
Texas,2,1,33,161431,163168,171249
Texas,2,1,34,161121,163152,164920
Texas,2,1,35,161854,162725,164684
Texas,2,1,36,161524,163266,164331
Texas,2,1,37,159098,163149,164893
Texas,2,1,38,161672,160209,164412
Texas,2,1,39,161951,162931,161476
Texas,2,1,40,158453,162898,163931
Texas,2,1,41,158302,159660,164172
Texas,2,1,42,148502,158875,160476
Texas,2,1,43,147425,149559,159798
Texas,2,1,44,146387,147800,150177
Texas,2,1,45,144122,146828,148212
Texas,2,1,46,143173,144405,147212
Texas,2,1,47,139427,143367,144797
Texas,2,1,48,137202,139378,143505
Texas,2,1,49,136082,137139,139590
Texas,2,1,50,134093,135683,136876
Texas,2,1,51,128243,133861,135824
Texas,2,1,52,120915,127976,133641
Texas,2,1,53,117547,120644,127793
Texas,2,1,54,112919,117003,120240
Texas,2,1,55,111102,112313,116642
Texas,2,1,56,109810,110482,111890
Texas,2,1,57,106534,109259,110233
Texas,2,1,58,102696,105773,108752
Texas,2,1,59,99888,101886,105198
Texas,2,1,60,94688,99035,101245
Texas,2,1,61,92675,93911,98426
Texas,2,1,62,86170,91752,93144
Texas,2,1,63,81681,85268,90909
Texas,2,1,64,78581,80692,84485
Texas,2,1,65,74261,77301,79632
Texas,2,1,66,70913,73138,76234
Texas,2,1,67,65416,69854,72190
Texas,2,1,68,61135,64196,68836
Texas,2,1,69,56804,59970,63144
Texas,2,1,70,54040,55770,58974
Texas,2,1,71,51153,52978,54857
Texas,2,1,72,47336,50022,51941
Texas,2,1,73,44886,46193,48949
Texas,2,1,74,43182,43840,45232
Texas,2,1,75,35512,41961,42757
Texas,2,1,76,32446,34279,40715
Texas,2,1,77,29594,31416,33339
Texas,2,1,78,27116,28491,30423
Texas,2,1,79,23764,26018,27450
Texas,2,1,80,21700,22727,25059
Texas,2,1,81,20030,20590,21707
Texas,2,1,82,17989,18959,19612
Texas,2,1,83,16558,16890,17979
Texas,2,1,84,14869,15402,15861
Texas,2,1,85,78515,80243,83623
Texas,2,2,0,8442,8930,9099
Texas,2,2,1,7928,8652,9112
Texas,2,2,2,8309,8059,8814
Texas,2,2,3,8588,8647,8408
Texas,2,2,4,8674,8762,8886
Texas,2,2,5,8622,8784,8873
Texas,2,2,6,8684,8852,8966
Texas,2,2,7,8574,8859,8971
Texas,2,2,8,8202,8738,9006
Texas,2,2,9,7957,8303,8849
Texas,2,2,10,7958,8141,8520
Texas,2,2,11,8215,8014,8277
Texas,2,2,12,8363,8410,8204
Texas,2,2,13,8348,8473,8521
Texas,2,2,14,7923,8340,8453
Texas,2,2,15,7408,8083,8482
Texas,2,2,16,7015,7614,8286
Texas,2,2,17,6659,7159,7756
Texas,2,2,18,6082,6512,6976
Texas,2,2,19,5882,6257,6688
Texas,2,2,20,5796,6022,6418
Texas,2,2,21,5681,5932,6185
Texas,2,2,22,5425,5799,6099
Texas,2,2,23,5360,5774,6156
Texas,2,2,24,5165,5517,5959
Texas,2,2,25,4905,5413,5757
Texas,2,2,26,4910,5101,5583
Texas,2,2,27,4842,5095,5254
Texas,2,2,28,4815,5075,5338
Texas,2,2,29,4967,5017,5246
Texas,2,2,30,5111,5222,5261
Texas,2,2,31,5088,5353,5443
Texas,2,2,32,4808,5221,5471
Texas,2,2,33,4775,4995,5436
Texas,2,2,34,4636,4896,5148
Texas,2,2,35,4617,4774,5056
Texas,2,2,36,4571,4795,4905
Texas,2,2,37,4415,4675,4920
Texas,2,2,38,4447,4491,4732
Texas,2,2,39,4323,4529,4584
Texas,2,2,40,4229,4456,4671
Texas,2,2,41,4246,4321,4567
Texas,2,2,42,4045,4346,4432
Texas,2,2,43,3867,4173,4456
Texas,2,2,44,3800,3993,4337
Texas,2,2,45,3592,3813,4017
Texas,2,2,46,3271,3599,3825
Texas,2,2,47,3037,3338,3693
Texas,2,2,48,2932,3075,3402
Texas,2,2,49,2827,2942,3125
Texas,2,2,50,2824,2903,3020
Texas,2,2,51,2593,2800,2891
Texas,2,2,52,2348,2552,2770
Texas,2,2,53,2307,2382,2606
Texas,2,2,54,2164,2324,2415
Texas,2,2,55,2078,2135,2328
Texas,2,2,56,2016,2113,2193
Texas,2,2,57,1899,2011,2138
Texas,2,2,58,1756,1895,2005
Texas,2,2,59,1725,1760,1924
Texas,2,2,60,1654,1745,1776
Texas,2,2,61,1602,1612,1695
Texas,2,2,62,1505,1644,1645
Texas,2,2,63,1413,1508,1640
Texas,2,2,64,1314,1451,1521
Texas,2,2,65,1164,1269,1401
Texas,2,2,66,1067,1188,1291
Texas,2,2,67,965,1083,1211
Texas,2,2,68,891,979,1105
Texas,2,2,69,857,918,1020
Texas,2,2,70,756,820,873
Texas,2,2,71,714,762,825
Texas,2,2,72,605,728,787
Texas,2,2,73,545,595,712
Texas,2,2,74,505,558,605
Texas,2,2,75,443,507,564
Texas,2,2,76,385,434,494
Texas,2,2,77,336,377,442
Texas,2,2,78,317,302,346
Texas,2,2,79,258,323,311
Texas,2,2,80,252,256,322
Texas,2,2,81,228,242,252
Texas,2,2,82,182,227,240
Texas,2,2,83,133,174,204
Texas,2,2,84,145,130,164
Texas,2,2,85,1028,1095,1148
Texas,2,3,0,4948,5371,5522
Texas,2,3,1,5798,5160,5564
Texas,2,3,2,5551,6056,5427
Texas,2,3,3,4429,5809,6206
Texas,2,3,4,3980,4604,5956
Texas,2,3,5,3937,4221,4804
Texas,2,3,6,3889,4142,4466
Texas,2,3,7,4026,4075,4288
Texas,2,3,8,4075,4171,4245
Texas,2,3,9,4286,4312,4387
Texas,2,3,10,4205,4354,4411
Texas,2,3,11,5033,4496,4651
Texas,2,3,12,5299,5130,4578
Texas,2,3,13,5506,5458,5283
Texas,2,3,14,5387,5560,5504
Texas,2,3,15,5346,5592,5740
Texas,2,3,16,5330,5472,5720
Texas,2,3,17,5185,5488,5635
Texas,2,3,18,5131,5288,5610
Texas,2,3,19,4945,5169,5368
Texas,2,3,20,4889,5079,5379
Texas,2,3,21,4901,5060,5258
Texas,2,3,22,4727,5155,5324
Texas,2,3,23,4641,4897,5331
Texas,2,3,24,4698,4896,5144
Texas,2,3,25,4589,4821,5027
Texas,2,3,26,4589,4783,4986
Texas,2,3,27,4532,4852,5055
Texas,2,3,28,4524,4687,4979
Texas,2,3,29,4618,4569,4782
Texas,2,3,30,4575,4784,4756
Texas,2,3,31,4427,4751,4910
Texas,2,3,32,4330,4591,4879
Texas,2,3,33,4334,4460,4719
Texas,2,3,34,4361,4451,4580
Texas,2,3,35,4407,4488,4585
Texas,2,3,36,4371,4527,4597
Texas,2,3,37,4278,4436,4648
Texas,2,3,38,4268,4293,4395
Texas,2,3,39,4324,4414,4416
Texas,2,3,40,4310,4405,4481
Texas,2,3,41,4324,4412,4510
Texas,2,3,42,4186,4490,4550
Texas,2,3,43,4134,4215,4520
Texas,2,3,44,4022,4159,4214
Texas,2,3,45,3896,4018,4173
Texas,2,3,46,3849,3957,4082
Texas,2,3,47,3738,3899,4028
Texas,2,3,48,3603,3669,3808
Texas,2,3,49,3612,3677,3752
Texas,2,3,50,3536,3634,3693
Texas,2,3,51,3433,3539,3642
Texas,2,3,52,3217,3445,3540
Texas,2,3,53,3091,3223,3422
Texas,2,3,54,2978,3083,3168
Texas,2,3,55,2996,3023,3109
Texas,2,3,56,2987,3019,3050
Texas,2,3,57,2886,2985,2998
Texas,2,3,58,2735,2927,3001
Texas,2,3,59,2591,2777,2945
Texas,2,3,60,2397,2539,2723
Texas,2,3,61,2455,2472,2613
Texas,2,3,62,2176,2413,2418
Texas,2,3,63,2038,2186,2404
Texas,2,3,64,1994,2041,2200
Texas,2,3,65,1853,2010,2077
Texas,2,3,66,1666,1844,1995
Texas,2,3,67,1521,1698,1863
Texas,2,3,68,1330,1509,1695
Texas,2,3,69,1206,1315,1494
Texas,2,3,70,1209,1237,1367
Texas,2,3,71,1118,1195,1225
Texas,2,3,72,994,1091,1172
Texas,2,3,73,915,1002,1105
Texas,2,3,74,839,888,971
Texas,2,3,75,700,814,863
Texas,2,3,76,654,698,810
Texas,2,3,77,579,663,699
Texas,2,3,78,515,583,657
Texas,2,3,79,480,511,582
Texas,2,3,80,418,465,482
Texas,2,3,81,382,423,468
Texas,2,3,82,351,390,433
Texas,2,3,83,333,341,374
Texas,2,3,84,298,323,330
Texas,2,3,85,1702,1870,2055
Texas,2,4,0,2622,2849,2887
Texas,2,4,1,2655,2694,2940
Texas,2,4,2,2685,2783,2797
Texas,2,4,3,2589,2747,2805
Texas,2,4,4,2578,2660,2804
Texas,2,4,5,2649,2692,2781
Texas,2,4,6,2589,2657,2696
Texas,2,4,7,2615,2725,2787
Texas,2,4,8,2591,2764,2892
Texas,2,4,9,2487,2619,2740
Texas,2,4,10,2579,2640,2787
Texas,2,4,11,2556,2609,2683
Texas,2,4,12,2534,2630,2651
Texas,2,4,13,2432,2534,2633
Texas,2,4,14,2511,2630,2705
Texas,2,4,15,2333,2544,2647
Texas,2,4,16,2216,2357,2561
Texas,2,4,17,2139,2226,2356
Texas,2,4,18,1996,2105,2168
Texas,2,4,19,1811,1905,2031
Texas,2,4,20,1723,1784,1907
Texas,2,4,21,1730,1816,1910
Texas,2,4,22,1669,1801,1908
Texas,2,4,23,1649,1839,1988
Texas,2,4,24,1612,1687,1871
Texas,2,4,25,1532,1680,1755
Texas,2,4,26,1531,1662,1762
Texas,2,4,27,1536,1651,1796
Texas,2,4,28,1359,1486,1564
Texas,2,4,29,1450,1437,1572
Texas,2,4,30,1529,1495,1492
Texas,2,4,31,1433,1588,1549
Texas,2,4,32,1425,1522,1669
Texas,2,4,33,1413,1442,1567
Texas,2,4,34,1400,1434,1473
Texas,2,4,35,1374,1434,1478
Texas,2,4,36,1364,1418,1477
Texas,2,4,37,1291,1346,1419
Texas,2,4,38,1344,1375,1448
Texas,2,4,39,1356,1375,1391
Texas,2,4,40,1334,1380,1406
Texas,2,4,41,1387,1428,1469
Texas,2,4,42,1226,1380,1407
Texas,2,4,43,1242,1242,1415
Texas,2,4,44,1244,1261,1251
Texas,2,4,45,1144,1242,1254
Texas,2,4,46,1083,1187,1280
Texas,2,4,47,1004,1079,1165
Texas,2,4,48,1000,1037,1112
Texas,2,4,49,973,1003,1047
Texas,2,4,50,972,995,1030
Texas,2,4,51,931,978,1003
Texas,2,4,52,796,900,953
Texas,2,4,53,746,809,906
Texas,2,4,54,697,762,828
Texas,2,4,55,671,677,749
Texas,2,4,56,675,682,683
Texas,2,4,57,618,685,693
Texas,2,4,58,607,626,704
Texas,2,4,59,556,579,593
Texas,2,4,60,573,594,612
Texas,2,4,61,506,509,523
Texas,2,4,62,475,512,507
Texas,2,4,63,464,485,526
Texas,2,4,64,398,453,459
Texas,2,4,65,403,412,456
Texas,2,4,66,358,398,395
Texas,2,4,67,343,375,408
Texas,2,4,68,330,338,370
Texas,2,4,69,306,333,348
Texas,2,4,70,260,264,290
Texas,2,4,71,287,303,303
Texas,2,4,72,233,274,297
Texas,2,4,73,240,248,295
Texas,2,4,74,201,217,226
Texas,2,4,75,186,218,230
Texas,2,4,76,173,182,223
Texas,2,4,77,116,145,158
Texas,2,4,78,112,121,156
Texas,2,4,79,107,112,120
Texas,2,4,80,89,94,101
Texas,2,4,81,100,95,102
Texas,2,4,82,80,90,78
Texas,2,4,83,71,67,77
Texas,2,4,84,68,72,70
Texas,2,4,85,352,391,426
Texas,2,5,0,687,722,755
Texas,2,5,1,653,736,754
Texas,2,5,2,665,707,770
Texas,2,5,3,571,666,704
Texas,2,5,4,540,584,653
Texas,2,5,5,612,614,640
Texas,2,5,6,646,641,635
Texas,2,5,7,589,649,657
Texas,2,5,8,599,639,692
Texas,2,5,9,570,612,645
Texas,2,5,10,620,631,671
Texas,2,5,11,646,646,666
Texas,2,5,12,637,637,629
Texas,2,5,13,653,657,660
Texas,2,5,14,658,696,691
Texas,2,5,15,571,615,655
Texas,2,5,16,555,587,645
Texas,2,5,17,569,597,640
Texas,2,5,18,544,552,575
Texas,2,5,19,475,505,509
Texas,2,5,20,525,546,571
Texas,2,5,21,497,534,569
Texas,2,5,22,498,515,564
Texas,2,5,23,467,502,508
Texas,2,5,24,476,500,513
Texas,2,5,25,508,541,554
Texas,2,5,26,487,494,517
Texas,2,5,27,418,447,450
Texas,2,5,28,423,458,477
Texas,2,5,29,467,448,485
Texas,2,5,30,495,495,486
Texas,2,5,31,501,500,496
Texas,2,5,32,530,576,561
Texas,2,5,33,498,508,545
Texas,2,5,34,498,513,540
Texas,2,5,35,489,506,508
Texas,2,5,36,509,535,531
Texas,2,5,37,492,517,552
Texas,2,5,38,514,552,564
Texas,2,5,39,446,443,476
Texas,2,5,40,445,473,472
Texas,2,5,41,470,478,514
Texas,2,5,42,431,487,486
Texas,2,5,43,413,447,507
Texas,2,5,44,404,410,430
Texas,2,5,45,378,430,432
Texas,2,5,46,356,379,424
Texas,2,5,47,317,346,365
Texas,2,5,48,290,314,336
Texas,2,5,49,309,292,312
Texas,2,5,50,305,324,302
Texas,2,5,51,279,298,319
Texas,2,5,52,271,290,318
Texas,2,5,53,255,261,284
Texas,2,5,54,271,279,293
Texas,2,5,55,240,246,253
Texas,2,5,56,232,213,231
Texas,2,5,57,226,247,232
Texas,2,5,58,218,237,255
Texas,2,5,59,199,208,225
Texas,2,5,60,229,222,226
Texas,2,5,61,189,211,202
Texas,2,5,62,173,201,227
Texas,2,5,63,165,179,201
Texas,2,5,64,156,175,186
Texas,2,5,65,127,152,162
Texas,2,5,66,124,115,152
Texas,2,5,67,102,125,113
Texas,2,5,68,115,117,129
Texas,2,5,69,84,102,104
Texas,2,5,70,74,77,89
Texas,2,5,71,90,79,78
Texas,2,5,72,77,85,72
Texas,2,5,73,81,94,101
Texas,2,5,74,68,72,88
Texas,2,5,75,70,74,85
Texas,2,5,76,49,66,66
Texas,2,5,77,30,31,54
Texas,2,5,78,35,37,39
Texas,2,5,79,27,33,34
Texas,2,5,80,21,22,25
Texas,2,5,81,28,20,23
Texas,2,5,82,20,22,17
Texas,2,5,83,19,15,19
Texas,2,5,84,17,16,13
Texas,2,5,85,129,128,120
Utah,1,1,0,31184,31434,31125
Utah,1,1,1,34125,30806,30995
Utah,1,1,2,34691,33851,30582
Utah,1,1,3,35648,34501,33610
Utah,1,1,4,37224,35550,34422
Utah,1,1,5,38951,37185,35325
Utah,1,1,6,39566,39104,37099
Utah,1,1,7,39939,39640,38961
Utah,1,1,8,40089,40008,39512
Utah,1,1,9,39884,40153,39929
Utah,1,1,10,40714,40004,40124
Utah,1,1,11,42018,40693,40055
Utah,1,1,12,43089,42039,40683
Utah,1,1,13,44488,43199,42006
Utah,1,1,14,44391,44614,43290
Utah,1,1,15,43575,44594,44693
Utah,1,1,16,42908,43702,44636
Utah,1,1,17,42857,42985,43739
Utah,1,1,18,41354,41966,41960
Utah,1,1,19,37904,38192,38921
Utah,1,1,20,38394,38152,38959
Utah,1,1,21,41862,41853,42006
Utah,1,1,22,44752,46242,46400
Utah,1,1,23,46002,47802,49156
Utah,1,1,24,43913,44920,46555
Utah,1,1,25,40669,41838,42791
Utah,1,1,26,38922,39416,40475
Utah,1,1,27,37807,38522,38731
Utah,1,1,28,37251,37674,38189
Utah,1,1,29,38052,37196,37471
Utah,1,1,30,37846,38135,36979
Utah,1,1,31,36729,37821,37895
Utah,1,1,32,35395,36824,37626
Utah,1,1,33,34293,35483,36636
Utah,1,1,34,33393,34305,35300
Utah,1,1,35,34127,33588,34326
Utah,1,1,36,35113,34223,33444
Utah,1,1,37,35786,35163,34128
Utah,1,1,38,37355,35802,35041
Utah,1,1,39,37924,37233,35585
Utah,1,1,40,38073,37975,37043
Utah,1,1,41,38206,38108,37794
Utah,1,1,42,37436,38288,37993
Utah,1,1,43,36668,37488,38155
Utah,1,1,44,35452,36628,37344
Utah,1,1,45,32577,35467,36559
Utah,1,1,46,31195,32618,35335
Utah,1,1,47,29120,31219,32516
Utah,1,1,48,28021,29199,31171
Utah,1,1,49,28231,28028,29102
Utah,1,1,50,29140,28224,27957
Utah,1,1,51,27686,29128,28174
Utah,1,1,52,26056,27638,28987
Utah,1,1,53,24693,26045,27563
Utah,1,1,54,24579,24729,26020
Utah,1,1,55,23833,24595,24560
Utah,1,1,56,24325,23800,24466
Utah,1,1,57,25356,24318,23713
Utah,1,1,58,26103,25269,24135
Utah,1,1,59,26869,25986,25078
Utah,1,1,60,26991,26781,25811
Utah,1,1,61,26322,26878,26650
Utah,1,1,62,26318,26202,26721
Utah,1,1,63,26308,26063,25969
Utah,1,1,64,26050,26037,25785
Utah,1,1,65,24974,25862,25862
Utah,1,1,66,24490,24690,25608
Utah,1,1,67,23878,24220,24401
Utah,1,1,68,22875,23583,23898
Utah,1,1,69,21822,22584,23247
Utah,1,1,70,20483,21594,22313
Utah,1,1,71,19226,20067,21185
Utah,1,1,72,18792,18929,19759
Utah,1,1,73,18155,18438,18543
Utah,1,1,74,19088,17729,18097
Utah,1,1,75,13014,18655,17347
Utah,1,1,76,12780,12641,18143
Utah,1,1,77,12831,12379,12257
Utah,1,1,78,12699,12270,11872
Utah,1,1,79,10533,12150,11782
Utah,1,1,80,9261,10031,11634
Utah,1,1,81,8344,8723,9478
Utah,1,1,82,7681,7822,8188
Utah,1,1,83,6929,7097,7267
Utah,1,1,84,6130,6366,6584
Utah,1,1,85,32666,32484,32975
Utah,1,2,0,1422,1471,1466
Utah,1,2,1,1303,1420,1474
Utah,1,2,2,1171,1273,1365
Utah,1,2,3,1139,1149,1247
Utah,1,2,4,1230,1282,1306
Utah,1,2,5,1188,1189,1213
Utah,1,2,6,1275,1240,1234
Utah,1,2,7,1226,1259,1241
Utah,1,2,8,1258,1273,1292
Utah,1,2,9,1233,1276,1279
Utah,1,2,10,1298,1261,1304
Utah,1,2,11,1293,1286,1258
Utah,1,2,12,1303,1286,1278
Utah,1,2,13,1362,1332,1303
Utah,1,2,14,1337,1379,1345
Utah,1,2,15,1299,1390,1437
Utah,1,2,16,1219,1266,1358
Utah,1,2,17,1209,1224,1294
Utah,1,2,18,1078,1128,1155
Utah,1,2,19,1218,1259,1321
Utah,1,2,20,1272,1290,1331
Utah,1,2,21,1251,1325,1353
Utah,1,2,22,1262,1380,1439
Utah,1,2,23,1326,1336,1465
Utah,1,2,24,1269,1315,1323
Utah,1,2,25,1202,1271,1308
Utah,1,2,26,1212,1306,1398
Utah,1,2,27,1188,1226,1315
Utah,1,2,28,1217,1266,1303
Utah,1,2,29,1182,1305,1352
Utah,1,2,30,1128,1130,1271
Utah,1,2,31,1153,1205,1205
Utah,1,2,32,1006,1140,1211
Utah,1,2,33,948,1084,1180
Utah,1,2,34,815,941,1100
Utah,1,2,35,784,845,981
Utah,1,2,36,750,768,826
Utah,1,2,37,695,723,750
Utah,1,2,38,723,736,766
Utah,1,2,39,711,698,712
Utah,1,2,40,676,693,678
Utah,1,2,41,721,702,741
Utah,1,2,42,640,724,698
Utah,1,2,43,599,644,747
